04;36000056;26;1;6
04;36000108;02;439;11,385
04;36000108;26;1;11,385
04;36000198;01;4;42,5834
04;36000198;02;67;42,5833
04;36000198;24;2;42,5833
04;36000198;26;1;42,5833
04;36000200;02;20;5,01
04;36000201;02;23;6,74
04;36000203;02;8;2
04;36000204;02;1;18,49
04;36000205;02;9;22,03
04;36000207;02;3;38,88
04;36000208;02;5;2
04;36000209;02;6;2
04;36000210;02;3;83,38
04;36000211;02;27;2
04;36000212;02;3;217,49
04;36000212;26;1;217,49
04;36000213;02;3;2,33
04;36000214;02;9;2,57
04;36000215;02;8;2,7
04;36000216;02;5;2,81
04;36000217;02;7;3,02
04;36000218;02;8;5,44
04;36000220;02;3;7,56
04;36000221;02;1;2
04;36000222;02;6;10,37
04;36000225;02;3;2
04;36000272;02;9;4,1
04;36000352;02;87;2,49
04;36000353;02;76;3,19
04;36000414;02;243;6,2349
04;36000414;26;1;6,2349
04;36001100;02;288;1,3466
04;36001103;01;20;3,4958
04;36001103;02;300;3,4958
04;36001103;26;1;3,4958
04;36001108;02;7;379,3496
04;36001108;26;1;379,3496
04;36001109;02;1;409,633
04;36001109;26;1;409,633
04;37000037;02;193;16,1676
04;37000038;02;139;16,1352
04;38000003;01;16;1,9099
04;38000004;01;447,65;6,2611
04;38000008;01;9,71;1
04;38000009;01;90,2;53,001
04;38000011;01;118,65;93,8808
04;38000014;01;45;13,1194
04;38000017;01;309,8;17,5031
04;38000021;01;159;43,6173
04;38000024;01;2820;1,2608
04;38000025;02;55296;1,5252
04;38000027;01;1,43;99,3636
04;38000029;01;252;77,0826
04;38000030;01;196;87,1843
04;38000034;01;1997;1,3129
04;38000034;02;7128;1,3129
04;38000039;01;426;1,116
04;38000039;24;270;1,116
04;38000051;01;61;145,0607
04;38000053;01;42,8;311,7451
04;38000054;01;179,62;378,9978
04;38000062;01;68,18;612,7948
04;38000063;01;93,59;114,0411
04;38000064;01;121,09;79,2402
04;38000065;01;8,07;86,0671
04;38000066;01;21,5;118,1116
04;38000081;01;23,8;8,0141
04;38000082;01;114;1
04;38000085;01;39,3;36,9601
04;38000086;01;25,2;19,3599
04;38000087;01;4;1
04;38000088;01;109,41;103,3104
04;38000089;01;538,4;14,6224
04;38000090;01;6;1
04;38000107;01;16;1
04;38000108;01;17,4;1
04;38000109;01;17,85;1
04;38000110;01;19,8;1
04;39000013;24;15;6,09
04;39000016;26;14;7,95
04;39000016;50;252;7,95
04;39000017;01;40;11,385
04;39000017;24;13;11,385
04;39000017;26;20;17,705
04;39000017;50;1500;11,3007
04;39000018;26;20;21,9714
04;39000018;50;1160;18,5333
04;39000020;26;20;23,0849
04;39000020;50;420;18,0015
04;39000021;24;1;20,918
04;39000021;26;18;20,918
04;39000021;50;2700;20,918
04;39000022;01;12;15,5003
04;39000022;26;20;17,8947
04;39000022;50;1180;16,5665
04;39000023;26;20;15,8361
04;39000023;50;1200;15,8362
04;39000024;24;15;17,8492
04;39000024;26;17;17,8492
04;39000024;50;1581;17,8492
04;39000025;26;18;20,9611
04;39000025;50;828;20,9611
04;39000029;01;6;11,3897
04;39000029;24;3;11,3897
04;39000029;50;4760;11,3897
04;39000030;01;7;11,5673
04;39000030;24;1;11,5673
04;39000030;50;3740;11,5673
04;39000031;01;4;30,5906
04;39000031;02;55;30,5906
04;39000031;26;1;30,5906
04;39000034;01;4;25,2524
04;39000034;02;65;26,8122
04;39000034;24;2;26,8122
04;39000034;26;1;26,8122
04;39000035;01;10;16,9796
04;39000035;02;50;16,9796
04;39000035;26;1;16,9796
04;39000036;01;5;30,1356
04;39000036;02;75;30,1356
04;39000036;24;3;30,1356
04;39000036;26;1;30,1356
04;39000037;01;4;27,385
04;39000037;02;39;27,385
04;39000037;26;1;27,385
04;39000039;24;1;13,61
04;39000040;01;7;25,9243
04;39000040;02;90;25,9243
04;39000040;26;1;25,9243
04;39000041;24;7;6,64
04;39000041;26;20;6,64
04;39000041;50;1760;6,64
04;39000049;24;9;5,67
04;39000052;26;5;4,4336
04;39000052;50;1287;4,4336
04;39000053;24;7;6,1032
04;39000053;26;20;6,1032
04;39000053;50;140;6,1032
04;39000054;50;8;6,1031
04;39000055;01;8;11,0428
04;39000055;26;18;11,0427
04;39000055;50;4392;11,0428
04;39000056;24;2;10,6258
04;39000056;26;20;10,6258
04;39000056;50;5280;10,6258
04;39000057;24;19;11,4846
04;39000057;26;18;11,4846
04;39000057;50;936;11,4846
04;39000058;26;25;12,3121
04;39000058;50;2025;12,3121
04;39000061;26;18;14,3109
04;39000061;50;3636;14,311
04;39000062;01;18;15,6557
04;39000062;26;18;15,6557
04;39000062;50;1044;15,6557
04;39000070;24;14;9,4313
04;39000071;26;20;8,8894
04;39000071;50;280;8,8894
04;39000072;01;36;11,8421
04;39000072;02;288;11,8421
04;39000073;02;725;11,3551
04;39000074;26;20;11,9715
04;39000074;50;740;11,9715
04;39000075;26;20;12,7999
04;39000075;50;1100;12,7999
04;39000080;01;597,5;9,5015
04;39000080;02;3000;9,5014
04;39000081;01;63;9,3985
04;39000081;02;2200;9,3983
04;39000081;50;500;9,3983
04;39000082;01;11;9,9698
04;39000082;50;1595;9,9695
04;39000083;01;135;11,1166
04;39000083;02;800;11,0795
04;39000084;01;7;8,4025
04;39000084;24;5;8,4025
04;39000084;50;720;8,4025
04;40000002;01;6;17,66
04;40000002;24;2;17,66
04;40000007;01;6;46,5856
04;40000007;02;160;46,5856
04;40000009;01;9;34,149
04;40000009;24;1;34,1428
04;40000016;01;4;91,4439
04;40000016;02;36;91,4439
04;40000017;01;5;41,4467
04;40000017;02;40;41,4467
04;40000018;01;7;45,28
04;40000018;02;20;45,28
04;40000020;02;36;43,0914
04;40000021;02;44;52,3156
04;40000023;02;38;30,9114
04;40000024;02;46;28,113
04;40000025;01;7;33,0965
04;40000025;02;30;33,0966
04;40000026;02;29;58,0537
04;40000026;24;1;58,0537
04;40000027;02;30;32,7775
04;40000028;02;46;32,0293
04;40000030;01;43;4,2815
04;40000030;02;250;4,2816
04;40000030;26;1;4,2816
04;40000031;01;30;4,7865
04;40000031;02;100;4,7865
04;40000031;26;1;4,7865
04;40000032;01;14;5,2958
04;40000032;02;150;5,2958
04;40000032;24;2;5,2958
04;40000032;26;1;5,2958
04;40000033;01;8;5,4726
04;40000033;02;175;5,4725
04;40000033;26;1;5,4725
04;40000034;01;14;6,1184
04;40000034;02;250;6,1184
04;40000034;24;1;6,1184
04;40000034;26;1;6,1184
04;40000038;01;23;15,0871
04;40000038;02;50;15,0871
04;40000038;26;1;15,0871
04;40000039;02;42;21,5529
04;40000041;02;36;28,5389
04;40000043;02;5;7,2436
04;40000046;02;26;35,7843
04;40000050;02;51;39,1262
04;40000052;01;3;34,4731
04;40000052;02;40;34,4731
04;40000052;24;1;34,4731
04;40000057;02;33;55,5629
04;40000066;02;38;25,1832
04;40000068;02;147;1
04;40000070;01;8;22,8694
04;40000072;02;1;35,411
04;40000073;02;88;28,4658
04;40000074;02;29;41,1007
04;40000075;02;48;38,3294
04;40000076;02;19;47,6127
04;40000077;02;67;119,6678
04;40000078;01;2;34,8987
04;41000013;01;366;0,0437
04;41000013;02;2000;0,0437
04;41000014;01;1494;0,0418
04;41000016;01;12;3,3092
04;41000016;02;100;3,3092
04;41000016;26;1;3,3092
04;41000017;01;43;3,6109
04;41000017;02;100;3,6109
04;41000017;26;1;3,6109
04;41000020;01;13;20,0155
04;41000020;02;120;20,0155
04;41000021;01;287;0,064
04;41000021;02;9000;0,064
04;41000023;01;47;8,5174
04;41000023;02;96;8,5174
04;41000023;26;1;8,5174
04;41000024;01;31;33,3913
04;41000024;02;325;33,3913
04;41000024;26;1;33,3914
04;41000025;01;20;22,4161
04;41000025;02;300;22,4161
04;41000025;26;1;22,4161
04;41000026;01;216;0,8774
04;41000026;02;250;0,9048
04;41000026;26;1;0,8958
04;41000028;01;145;2,861
04;41000028;02;500;2,8706
04;41000028;24;2;2,8697
04;41000028;26;1;2,8697
04;41000029;01;461;0,5552
04;41000029;24;6;0,5552
04;41000029;26;1;0,5552
04;41000030;01;67;1,7708
04;41000030;26;1;1,7707
04;41000031;01;77;5,1264
04;41000031;26;1;5,1092
04;41000032;01;83;3,1095
04;41000032;02;300;3,1095
04;41000032;26;1;3,1095
04;41000033;01;12;4,7746
04;41000033;02;150;4,7746
04;41000033;24;2;4,7746
04;41000033;26;1;4,7746
04;41000034;01;56;2,2829
04;41000035;01;67;3,0491
04;41000035;02;120;3,0491
04;41000035;26;1;3,0491
04;41000044;02;528;1,0019
04;41000044;26;1;1,0019
04;41000045;02;280;0,4307
04;41000045;26;1;0,4307
04;41000047;02;175;0,3381
04;41000047;26;1;0,3381
04;41000048;02;314;1,9403
04;41000048;26;1;1,9403
04;41000050;02;657;0,2778
04;41000050;26;1;0,2778
04;41000051;02;473;1,5279
04;41000051;26;1;1,5279
04;41000055;01;50;0,5952
04;41000055;02;3300;0,5952
04;41000055;26;1;0,5952
04;41000056;01;444;0,1673
04;41000056;02;3500;0,1673
04;41000056;26;1;0,1673
04;41000057;01;169;0,7447
04;41000057;02;1500;0,7447
04;41000057;26;1;0,7447
04;41000058;01;372;0,8225
04;41000058;02;1000;0,8224
04;41000058;26;1;0,8224
04;41000061;01;145,5;8,9534
04;41000061;02;1820,5;9,0299
04;41000061;24;34,7;9,0299
04;41000062;01;13;17,0016
04;41000062;02;180;17,0017
04;41000063;01;7;22,3251
04;41000063;02;220;22,3251
04;41000075;24;3;7,4467
04;41000077;01;8;52,679
04;41000077;02;20;50,8192
04;41000077;26;1;51,7404
04;41000078;01;12;50,3972
04;41000078;02;20;50,3972
04;41000078;24;1;50,3972
04;41000078;26;1;50,3972
04;41000079;01;9;54,3376
04;41000079;02;30;54,3376
04;41000079;26;1;54,3376
04;41000080;01;15;64,9123
04;41000080;02;10;64,9537
04;41000080;24;3;64,9744
04;41000080;26;1;64,9537
04;41000084;01;8;54,615
04;41000084;02;20;54,615
04;41000085;24;1;62,2315
04;41000085;26;1;62,2315
04;41000086;01;5;58,1879
04;41000086;24;15;58,1878
04;41000087;01;13;63,969
04;41000087;24;3;64,2386
04;41000088;01;-2;78,6758
04;41000088;24;1;77,4068
04;41000088;26;1;77,4068
04;41000089;01;8;89,3454
04;41000089;02;70;89,3454
04;41000089;26;1;89,3454
04;41000090;01;15;75,3799
04;41000090;26;1;75,3799
04;41000091;01;154;1,4573
04;41000091;24;3;1,4567
04;41000091;26;1;1,4567
04;41000092;02;2;0,815
04;41000096;02;411;1
04;41000097;02;22;1
04;41000099;02;54;1
04;41000104;01;528;0,0105
04;41000104;02;206000;0,0105
04;41000105;01;6373;0,0103
04;41000106;01;731;0,0407
04;41000106;02;4000;0,0407
04;41000107;01;264;0,0912
04;41000107;02;2000;0,0912
04;41000108;01;288;0,1255
04;41000108;02;1600;0,1255
04;41000109;01;202;0,1633
04;41000109;02;16000;0,1633
04;41000110;01;377;0,4034
04;41000110;02;1000;0,4034
04;41000111;01;143;0,3511
04;41000111;02;800;0,3511
04;41000112;01;152;0,2913
04;41000112;02;1000;0,2913
04;41000113;01;232;0,4989
04;41000113;02;2000;0,4989
04;41000114;02;400;0,0694
04;44000004;24;20;13,29
04;44000029;24;590;7,8177
04;44000030;24;136;12,014
04;44000031;24;101,6;9,9099
04;44000033;24;60,6;8,3554
04;45000043;01;245;0,2553
04;45000043;24;2;0,2553
04;45000044;01;45;1,0133
04;45000044;02;100;1,0133
04;45000045;01;30;1,9346
04;45000045;02;400;1,9346
04;45000229;01;3;0,5605
04;45000229;02;78;6,2368
04;45000229;26;1;6,2368
04;46000027;02;3;46,54
04;46000027;26;1;46,54
04;48000059;02;23;1
04;49000010;02;50;0,6512
04;49000010;26;1;0,6512
04;49000011;02;95;0,9105
04;49000011;26;1;0,9105
04;49000024;02;46;0,94
04;49000024;26;1;0,94
04;49000025;02;50;0,7846
04;49000025;26;1;0,7846
04;49000026;02;66;1,0648
04;49000026;26;1;1,0648
04;49000031;01;1;7,0175
04;49000031;02;6;7,0175
04;49000031;26;1;7,0175
04;49000046;11;14;5,6
04;49000048;11;21;14,96
04;49000058;01;7;52,3789
04;49000058;02;68;52,3789
04;49000058;26;1;52,3789
04;49000074;01;6;12,6421
04;49000074;26;1;12,6421
04;49000075;01;9;8,9191
04;49000075;26;1;8,9191
04;50000014;02;2;163,32
04;51000001;01;25;9,5769
04;51000001;02;420;9,5769
04;51000002;02;303;10,9093
04;51000003;02;181;8,4483
04;51000004;02;316;12,4414
04;51000005;02;261;9,9096
04;51000006;01;23;10,7816
04;51000006;02;180;10,7816
04;51000007;02;224;4,3713
04;51000008;02;150;3,9626
04;51000011;01;22;9,496
04;51000011;02;20;9,496
04;51000012;02;1763;4,44
04;51000014;01;24;7,6706
04;51000014;02;40;7,6706
04;51000016;02;434;3,93
04;51000017;01;175;7,0542
04;51000017;02;380;7,0206
04;51000019;01;27;8,5346
04;51000019;02;140;8,5346
04;51000020;01;9;4,25
04;51000020;02;720;4,25
04;51000021;01;38;7,2296
04;51000025;02;6;5,3966
04;51000026;02;322;5,3583
04;51000027;02;654;21,1914
04;51000028;02;735;4,62
04;51000029;02;238;9,3851
04;51000031;02;1656;8,71
04;51000032;02;2258;8,71
04;51000033;02;1457;8,8551
04;51000034;01;4;14,51
04;51000034;02;840;14,51
04;51000035;01;26,5;29,2242
04;51000035;02;100;29,2242
04;51000036;01;37;23,3195
04;51000039;01;20;4,6961
04;51000039;02;720;4,6962
04;51000040;01;12;7,4358
04;51000040;02;200;7,4358
04;51000043;02;314;9,5496
04;53000003;01;35;6,5858
04;53000003;02;250;6,5858
04;53000003;26;1;6,5858
04;53000004;01;13;11,8828
04;53000004;02;280;11,8828
04;53000004;26;1;11,8828
04;54000001;01;20;4,3298
04;54000001;02;300;4,3298
04;54000001;26;1;4,3298
04;54000002;01;32;7,5891
04;54000002;02;200;7,5891
04;54000002;24;1;7,5891
04;54000002;26;1;7,5891
04;54000003;01;22;9,035
04;54000003;02;400;9,0351
04;54000003;26;1;9,0351
04;54000004;01;14;6,4937
04;54000004;02;400;6,4937
04;54000004;26;1;6,4937
04;54000005;01;25;9,6245
04;54000005;02;25;9,6245
04;54000005;26;1;9,6245
04;54000006;01;45;11,2375
04;54000006;02;100;11,2375
04;54000006;26;1;11,2375
04;54000007;01;11;8,3503
04;54000007;02;676;8,3502
04;54000007;26;1;8,3502
04;54000008;01;19;13,72
04;54000008;02;480;13,72
04;54000008;26;1;13,72
04;54000009;01;18;10,9005
04;54000009;02;150;10,9006
04;54000009;26;1;10,9006
04;54000010;01;17;18,7756
04;54000010;02;120;18,7757
04;54000010;24;1;18,7756
04;54000010;26;1;18,7756
04;54000013;01;23;14,7952
04;54000013;02;120;14,7952
04;54000013;26;1;14,7952
04;54000014;01;9;32,6694
04;54000014;02;50;32,6694
04;54000014;26;1;32,6694
04;54000017;01;9;26,6446
04;54000017;02;230;26,6446
04;54000017;26;1;26,6446
04;54000018;01;8;68,5253
04;54000018;26;1;68,5253
04;54000019;01;8;49,6338
04;54000019;02;140;49,6338
04;54000019;26;1;49,6338
04;54000022;01;9;18,2716
04;54000022;02;170;18,2715
04;54000022;26;1;18,2715
04;54000023;02;196;13,7206
04;54000023;26;1;13,7206
04;54000025;01;7;108,698
04;54000025;02;25;108,698
04;54000025;26;1;108,698
04;55000006;01;58,45;88,5656
04;55000006;02;25;88,5656
04;55000007;01;13,44;56,7375
04;55000007;02;25;56,7375
04;55000008;01;35,72;86,0503
04;55000008;02;50;86,0503
04;55000009;01;5,5;114,2819
04;55000010;01;19,22;44,0844
04;55000010;02;25;44,0844
04;55000011;01;8,5;44,1845
04;55000012;01;14;81,6306
04;55000015;01;20;86,55
04;55000015;02;25;86,55
04;55000034;01;29;61,1949
04;55000035;01;11,38;28,9316
04;55000035;02;25;28,9316
04;55000036;01;12,79;38,6146
04;55000036;02;50;38,6146
04;55000039;11;5;57,8672
04;55000040;01;1,58;34,699
04;55000041;01;3,6;79,1452
04;55000043;01;3;38,6378
04;55000087;01;35,87;140,0912
04;55000087;02;75;140,0912
04;55000088;01;4;52,4192
04;55000095;01;4,7;86,6399
04;55000096;01;2;39,6326
04;56000059;24;17;332,9217
04;56000060;24;8;388,8783
04;56000127;24;3;180,2009
04;56000169;01;71;289,9574
04;56000169;24;7;289,9574
04;56000170;01;104;183,0593
04;57000007;01;30;12,0102
04;57000007;02;72;12,0102
04;57000009;01;33;54,9553
04;57000009;02;48;54,9553
04;57000009;11;1;54,9555
04;57000108;26;7;12,7987
04;57000108;50;54;12,7987
04;57000109;02;15;106,404
04;57000109;24;1;106,404
04;57000109;26;1;106,404
04;57000111;01;7;15,9863
04;57000111;24;10;15,9863
04;57000111;26;1;15,9863
04;57000112;24;2;146,8629
04;57000112;26;1;146,8629
04;57000112;50;27;146,8629
04;57000345;24;4;54,2789
04;57000346;24;5;77,3871
04;57000348;24;8;261,6883
04;57000349;24;122;30,5667
04;57000350;24;180;18,9138
04;57000351;01;32;45,4793
04;57000351;02;28;45,4331
04;57000351;11;1;45,4384
04;57000352;01;1;16,2186
04;57000352;26;12;15,0013
04;57000353;24;2;164,3598
04;57000356;24;2;172,8632
04;58000005;02;27;6,188
04;58000005;26;1;6,188
04;58000006;01;2;10,7857
04;58000007;01;3;19,4958
04;58000007;02;72;19,4958
04;58000007;26;1;19,4958
04;58000008;02;42;15,0388
04;58000008;26;1;15,0388
04;58000016;02;126;8,42
04;58000016;26;1;8,42
04;59000001;01;22;103,7313
04;59000002;01;1;22,0811
04;59000003;01;15;76,1876
04;59000006;24;2;175,2383
04;59000007;01;50;72,0854
04;59000007;02;61;73,6601
04;59000007;24;1;73,6601
04;59000008;01;4;133,9985
04;59000009;01;54;74,5233
04;59000010;02;154;53,1441
04;59000011;01;126;62,836
04;59000012;01;39;79,6171
04;59000016;01;14;280,6165
04;59000016;02;30;280,6165
04;59000018;02;2;271,9702
04;59000019;24;1;332,8965
04;59000021;01;7;418,9808
04;59000022;01;40;71,4082
04;59000022;02;114;71,4082
04;59000023;01;89;80,2427
04;59000025;24;3;410,3442
04;59000026;01;2;479,7638
04;59000027;01;1;260,26
04;59000028;01;12;585,6009
04;59000068;01;71;122,2212
04;61000008;02;12,53;2
04;62000005;01;13;120,3685
04;62000006;01;78;49,5261
04;62000016;02;45,84;23,2223
04;62000017;02;28,73;7,2242
04;62000023;02;15,51;44,2726
04;62000024;02;62,91;71,6681
04;62000028;02;8,44;94,2262
04;62000029;02;3,18;2
04;62000030;02;2;94,225
04;62000036;02;2,06;114,2016
04;62000037;02;4,63;2
04;62000038;02;1,04;2
04;63000035;24;78;30,178
04;64000008;02;81;215,8053
04;64000009;02;3;355,0877
04;64000012;02;49;585,9255
04;64000038;02;80;180,7943
04;64000041;02;32;236,71
04;64000043;24;1;374,9564
04;70002701;02;1;1028,8584
04;70002701;26;1;1028,8584
04;70002702;02;18;413,8723
04;70002702;26;1;413,8723
04;70002704;02;4;1203,2957
04;70002704;26;1;1203,2957
04;70002705;02;6;461,0405
04;70002705;26;1;461,0405
04;70004239;26;1;1114,606
04;70004247;02;5;1876,378
04;70004250;02;10;1394,088
04;85000392;02;14;23,4913
04;85000392;26;1;23,4913
05;02000001;01;110;44,2036
05;02000001;02;109;44,2035
05;02000002;01;24;39,5816
05;02000002;02;155;39,5816
05;02000003;01;4;31,805
05;02000003;02;150;65,8075
05;02000004;01;25;82,8648
05;02000004;02;199;82,8648
05;02000005;01;30;43,1511
05;02000005;02;204;41,9963
05;02000007;01;118;38,0015
05;02000007;02;565;37,9385
05;02000008;01;54;61,7188
05;02000008;02;162;61,7188
05;02000009;01;32;23,9946
05;02000009;02;484;23,9946
05;02000010;01;185;6,4016
05;02000010;02;498;6,402
05;02000011;01;56;32,3408
05;02000011;02;332;32,3408
05;02000012;01;55;63,7546
05;02000013;01;21;55,4397
05;02000014;01;530;6,861
05;02000014;02;4457;6,8657
05;02000014;24;1;6,7546
05;02000015;01;216;8,3116
05;02000015;02;2475;8,3116
05;02000016;01;268;6,402
05;02000016;02;844;6,402
05;02000017;01;31;125,6697
05;02000017;02;144;125,6697
05;02000018;01;48;63,3847
05;02000018;02;64;63,3847
05;02000019;01;121;34,6614
05;02000019;02;303;34,6614
05;02000021;01;24;218,2542
05;02000022;01;44;99,2384
05;02000023;01;59;71,6234
05;02000023;02;240;71,6234
05;02000024;01;28;71,6236
05;02000025;01;3;155,0951
05;02000025;02;80;155,095
05;02000026;01;67;78,0541
05;02000026;02;140;78,0541
05;02000027;01;18;84,4932
05;02000027;02;52;84,4932
05;02000028;01;30;61,7187
05;02000028;02;64;61,7187
05;02000029;01;16;291,31
05;02000030;01;29;161,0515
05;02000030;02;33;161,0515
05;02000031;24;1;91,8847
05;02000032;01;6;259,7756
05;02000032;02;21;259,7756
05;02000034;01;35;133,1402
05;02000035;01;17;118,5256
05;02000036;01;172;24,8643
05;02000036;02;637;24,8644
05;02000037;01;197;12,6136
05;02000037;02;1147;13,8815
05;02000037;24;6;12,6136
05;02000040;01;238;6,2965
05;02000040;02;1755;6,2949
05;02000040;24;3;6,2949
05;02000042;01;10;239,1188
05;02000043;01;13;133,5257
05;02000044;01;3;383,1675
05;02000045;01;22;255,4076
05;02000046;01;3;166,0375
05;02000047;01;10;205,552
05;02000048;01;169;19,6667
05;02000048;02;979;19,6667
05;02000049;01;124;11,0303
05;02000049;02;944;11,0303
05;02000049;24;3;11,0303
05;02000050;01;141;11,135
05;02000050;02;1285;11,1359
05;02000052;01;375;15,6095
05;02000052;02;1037;15,6096
05;02000052;24;8;15,6096
05;02000053;01;194;21,7494
05;02000053;02;241;21,7494
05;02000053;24;5;21,7494
05;02000054;01;200;10,624
05;02000055;01;181;18,8619
05;02000056;01;70;15,8985
05;02000056;02;2407;14,3664
05;02000056;24;5;15,8978
05;02000057;01;42;23,8214
05;02000057;02;935;25,1492
05;02000057;24;4;23,7918
05;02000058;01;49;32,9045
05;02000058;02;135;32,9046
05;02000058;24;1;32,9045
05;02000059;01;36;51,5034
05;02000059;02;95;51,5034
05;02000104;02;18;735,8599
05;03000006;01;140;27,4051
05;03000007;01;440;7,4171
05;03000007;02;1408;7,4171
05;03000007;11;5;7,4171
05;03000007;24;7;7,4171
05;03000011;01;214;15,6923
05;03000011;24;4;15,7409
05;03000012;01;386;10,4466
05;03000012;02;1809;11,413
05;03000012;24;2;10,3592
05;03000014;01;86;84,7509
05;03000014;02;287;84,7731
05;04000010;01;37;57,5881
05;04000010;02;100;57,5881
05;04000010;26;1;57,5881
05;04000015;01;12;8,2721
05;04000015;02;150;8,272
05;04000015;26;1;8,272
05;04000017;01;27;3,0408
05;04000017;02;50;3,0407
05;04000017;26;1;3,0407
05;04000019;01;19;1,7197
05;04000019;02;138;1,7197
05;04000019;26;1;1,7197
05;04000020;01;1;36,3448
05;04000020;02;80;36,3443
05;04000020;26;1;36,3443
05;04000022;26;1;4,4667
05;04000024;01;6;3,3234
05;04000024;02;30;3,3234
